"0",""
"0","HI_FI_fDOM.2018.pl <- HI_FI_fDOM %>% filter(year == ""2018"") %>%"
"0","  ggplot(aes(x = doy, y = Hyst_index)) + "
"0","  geom_hline(yintercept = 0, linetype = ""dotted"", size = 1) +"
"0","  geom_errorbar(aes(ymin=HI_ymin, ymax=HI_ymax), colour=""black"", alpha=0.5, size=.5, width = 0.1)+ "
"0","  geom_point(aes(color = site.ID), size = 2) +"
"0","  scale_color_manual(values = c(""orange red"", viridis::viridis(6)), ""Catchment"")+"
"0","  ylab(""Hysteresis Index"") +"
"0","  ggtitle(""a) 2018 fDOM"")"
"0","  "
"0","HI_FI_fDOM.2018.pl"
"0",""
